"id","symbol","period","open_time","close_time","open","close","high","low","volume","quote_asset_volume","num_trades","first_id","last_id","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","create_time","update_time","event_time","receive_time"
"1406845584916135938","BTCUSDT","1m","1624253040000","1624253099999","33950.01","33913.61","33950.31","33878.01","535.929","18177557.23793","4259","1043361983","1043366241","270.956","9190439.56149","21/6/2021 05:25:00","21/6/2021 05:25:00","1624253100027","1624253100029"
"1406845333245276162","BTCUSDT","1m","1624252980000","1624253039999","34005.41","33950","34030","33924.12","735.772","25002128.08932","6494","1043355489","1043361982","369.869","12570486.49409","21/6/2021 05:24:00","21/6/2021 05:24:00","1624253040020","1624253040026"
"1406845081830305794","BTCUSDT","1m","1624252920000","1624252979999","33868.63","34005.41","34028.54","33822.68","1204.92","40901743.6012","9027","1043346462","1043355488","782.061","26552458.43387","21/6/2021 05:23:00","21/6/2021 05:23:00","1624252980011","1624252980084"
"1406844829983322113","BTCUSDT","1m","1624252860000","1624252919999","33939.41","33868.64","33939.42","33831","875.818","29665485.85321","8129","1043338333","1043346461","347.507","11768918.4116","21/6/2021 05:22:00","21/6/2021 05:22:00","1624252920033","1624252920039"
"1406844578312499201","BTCUSDT","1m","1624252800000","1624252859999","33918.49","33939.42","34009.98","33918.49","633.961","21528422.6516","5120","1043333213","1043338332","305.813","10385864.82525","21/6/2021 05:21:00","21/6/2021 05:21:00","1624252860029","1624252860036"
"1406844327103086593","BTCUSDT","1m","1624252740000","1624252799999","33954.74","33918.5","34046.65","33916.12","961.969","32705280.54958","7616","1043325597","1043333212","538.02","18295091.24372","21/6/2021 05:20:00","21/6/2021 05:20:00","1624252800016","1624252800143"
"1406844075373506562","BTCUSDT","1m","1624252680000","1624252739999","33889.75","33954.75","34021.08","33884.68","1413.372","48005232.70377","12072","1043313525","1043325596","912.225","30985508.24615","21/6/2021 05:19:00","21/6/2021 05:19:00","1624252740030","1624252740127"
"1406843823316844545","BTCUSDT","1m","1624252620000","1624252679999","33806.25","33889.75","33899.4","33806.25","917.862","31072548.57006","7150","1043306375","1043313524","578.067","19570726.47681","21/6/2021 05:18:00","21/6/2021 05:18:00","1624252680027","1624252680031"
"1406843572044480513","BTCUSDT","1m","1624252560000","1624252619999","33830","33806.26","33864.75","33770.85","1928.532","65209383.45998","16477","1043289898","1043306374","952.804","32219623.69686","21/6/2021 05:17:00","21/6/2021 05:17:00","1624252620067","1624252620123"
"1406843320105222146","BTCUSDT","1m","1624252500000","1624252559999","33944.9","33830","34030.81","33830","2254.301","76579692.40904","16855","1043273043","1043289897","1074.674","36525242.42466","21/6/2021 05:16:00","21/6/2021 05:16:00","1624252560014","1624252560056"
"1406843069860425730","BTCUSDT","1m","1624252440000","1624252499999","33923.92","33944.9","33950","33831.82","1367.661","46344893.08106","11209","1043261834","1043273042","720.74","24428414.59306","21/6/2021 05:15:00","21/6/2021 05:15:00","1624252500039","1624252500394"
"1406842816956514305","BTCUSDT","1m","1624252380000","1624252439999","33921","33923.91","33948.37","33870","1265.581","42917564.41481","10951","1043250883","1043261833","679.33","23039121.18267","21/6/2021 05:14:00","21/6/2021 05:14:00","1624252440042","1624252440095"
"1406842564954304513","BTCUSDT","1m","1624252320000","1624252379999","33982.09","33921","34038.64","33907","2183.304","74192385.46198","16203","1043234680","1043250882","1184.362","40251639.98074","21/6/2021 05:13:00","21/6/2021 05:13:00","1624252380008","1624252380014"
"1406842313770057729","BTCUSDT","1m","1624252260000","1624252319999","34163.86","33982.09","34184.14","33921.15","2435.792","82949670.37938","19696","1043214984","1043234679","739.113","25176551.28408","21/6/2021 05:12:00","21/6/2021 05:12:00","1624252320028","1624252320127"
"1406842061629472770","BTCUSDT","1m","1624252200000","1624252259999","34210.01","34163.87","34250","34150","1616.811","55282898.64672","10749","1043204235","1043214983","567.068","19394135.19819","21/6/2021 05:11:00","21/6/2021 05:11:00","1624252260007","1624252260012"
"1406841809996361729","BTCUSDT","1m","1624252140000","1624252199999","34276.35","34210","34283.38","34210","877.496","30047942.83326","6062","1043198173","1043204234","265.007","9076278.48893","21/6/2021 05:10:00","21/6/2021 05:10:00","1624252200012","1624252200018"
"1406841558308761601","BTCUSDT","1m","1624252080000","1624252139999","34292.42","34276.36","34296","34260.48","546.979","18749132.64132","4383","1043193790","1043198172","216.346","7416072.59137","21/6/2021 05:09:00","21/6/2021 05:09:00","1624252140006","1624252140010"
"1406841306637975554","BTCUSDT","1m","1624252020000","1624252079999","34294.33","34292.41","34376","34290.44","800.198","27472729.42942","6207","1043187583","1043193789","424.397","14572027.74695","21/6/2021 05:08:00","21/6/2021 05:08:00","1624252080004","1624252080008"
"1406841055092981761","BTCUSDT","1m","1624251960000","1624252019999","34250.56","34294.33","34335.6","34250","752.176","25792245.90623","5706","1043181877","1043187582","444.825","15254378.69295","21/6/2021 05:07:00","21/6/2021 05:07:00","1624252020031","1624252020035"
"1406840804248436738","BTCUSDT","1m","1624251900000","1624251959999","34312.55","34250.55","34340","34250","1351.822","46360819.71802","9258","1043172619","1043181876","419.134","14376388.282","21/6/2021 05:06:00","21/6/2021 05:06:00","1624251960032","1624251960229"
"1406840552883761154","BTCUSDT","1m","1624251840000","1624251899999","34364.32","34311.4","34372.57","34306.82","908.255","31190392.51829","6696","1043165923","1043172618","297.112","10203518.60296","21/6/2021 05:05:00","21/6/2021 05:05:00","1624251900057","1624251900299"
